order_id,customer_id,order_date,status,subtotal,discount_pct,shipping,tax,total,payment_method,order_month
31355,8310,2023-11-28,completed,858.68,0.0,0.0,68.69,927.37,netbanking,2023-11
31356,8311,2024-02-03,cancelled,1104.33,0.0,0.0,88.35,1192.68,card,2024-02
31357,8311,2024-02-18,completed,1744.92,0.0,0.0,139.59,1884.51,card,2024-02
31358,8312,2023-08-19,refunded,485.98,0.0,0.0,38.88,524.86,card,2023-08
31359,8313,2023-11-26,completed,1268.27,0.0,0.0,101.46,1369.73,netbanking,2023-11
31360,8314,2022-07-29,cancelled,1065.19,0.0,0.0,85.22,1150.41,card,2022-07
31361,8315,2023-01-31,completed,2544.39,0.0,0.0,203.55,2747.94,wallet,2023-01
31362,8315,2023-02-02,completed,1841.6,10.0,0.0,147.33,1988.93,upi,2023-02
31363,8316,2023-11-20,refunded,854.37,0.0,0.0,68.35,922.72,card,2023-11
31364,8316,2023-11-23,processing,2443.38,0.0,0.0,195.47,2638.85,netbanking,2023-11
31365,8316,2023-01-05,cancelled,5703.04,0.0,0.0,456.24,6159.28,netbanking,2023-01
31366,8316,2023-11-18,completed,1951.5,0.0,0.0,156.12,2107.62,upi,2023-11
31367,8316,2024-03-30,processing,1218.58,0.0,0.0,97.49,1316.07,card,2024-03
31368,8316,2023-11-01,completed,440.11,5.0,0.0,35.21,475.32,netbanking,2023-11
31369,8317,2022-12-26,completed,414.78,0.0,0.0,33.18,447.96,card,2022-12
31370,8317,2023-01-27,refunded,478.21,0.0,0.0,38.26,516.47,upi,2023-01
31371,8317,2023-01-01,completed,171.06,0.0,0.0,13.68,184.74,card,2023-01
31372,8317,2023-02-05,completed,956.42,0.0,0.0,76.51,1032.93,upi,2023-02
31373,8317,2023-01-30,completed,963.88,0.0,0.0,77.11,1040.99,upi,2023-01
31374,8318,2022-12-10,refunded,472.57,10.0,0.0,37.81,510.38,netbanking,2022-12
31375,8318,2022-08-27,completed,2395.16,0.0,0.0,191.61,2586.77,wallet,2022-08
31376,8318,2023-06-18,processing,3188.2,0.0,0.0,255.06,3443.26,card,2023-06
31377,8318,2022-07-06,completed,582.91,0.0,0.0,46.63,629.54,wallet,2022-07
31378,8319,2024-02-22,completed,1465.47,5.0,0.0,117.24,1582.71,netbanking,2024-02
31379,8319,2023-01-05,completed,1987.31,0.0,0.0,158.98,2146.29,cod,2023-01
31380,8319,2022-10-26,completed,9792.09,10.0,0.0,783.37,10575.46,netbanking,2022-10
31381,8319,2023-09-03,processing,1360.86,0.0,0.0,108.87,1469.73,card,2023-09
31382,8319,2022-11-08,completed,767.77,0.0,0.0,61.42,829.19,upi,2022-11
31383,8319,2023-06-30,completed,1800.13,0.0,0.0,144.01,1944.14,card,2023-06
31384,8319,2022-11-09,cancelled,623.95,0.0,0.0,49.92,673.87,card,2022-11
31385,8320,2023-07-21,completed,2892.92,0.0,0.0,231.43,3124.35,card,2023-07
31386,8321,2022-05-17,processing,1126.12,0.0,0.0,90.09,1216.21,upi,2022-05
31387,8321,2022-05-21,completed,439.3,0.0,0.0,35.14,474.44,upi,2022-05
31388,8321,2022-06-01,completed,1141.99,0.0,0.0,91.36,1233.35,card,2022-06
31389,8321,2022-06-17,completed,752.23,0.0,0.0,60.18,812.41,netbanking,2022-06
31390,8322,2023-05-25,completed,2666.39,0.0,0.0,213.31,2879.7,upi,2023-05
31391,8323,2024-02-03,completed,5645.59,0.0,0.0,451.65,6097.24,card,2024-02
31392,8323,2024-02-29,refunded,147.01,0.0,0.0,11.76,158.77,netbanking,2024-02
31393,8324,2022-12-28,completed,3686.14,5.0,0.0,294.89,3981.03,netbanking,2022-12
31394,8325,2024-03-20,completed,629.11,0.0,0.0,50.33,679.44,card,2024-03
31395,8326,2022-06-29,completed,774.55,5.0,0.0,61.96,836.51,card,2022-06
31396,8327,2024-02-28,completed,549.18,0.0,0.0,43.93,593.11,wallet,2024-02
31397,8328,2022-12-13,processing,194.68,0.0,0.0,15.57,210.25,upi,2022-12
31398,8329,2023-10-09,processing,453.02,0.0,0.0,36.24,489.26,netbanking,2023-10
31399,8329,2023-01-05,completed,438.93,0.0,0.0,35.11,474.04,card,2023-01
31400,8330,2023-10-19,completed,531.18,0.0,0.0,42.49,573.67,upi,2023-10
31401,8330,2023-11-04,cancelled,546.53,0.0,0.0,43.72,590.25,upi,2023-11
31402,8331,2023-06-26,processing,2547.06,0.0,0.0,203.76,2750.82,cod,2023-06
31403,8331,2023-07-24,cancelled,2114.3,15.0,0.0,169.14,2283.44,cod,2023-07
31404,8332,2023-04-28,refunded,3641.65,0.0,0.0,291.33,3932.98,upi,2023-04
31405,8333,2023-11-04,refunded,140.42,0.0,0.0,11.23,151.65,upi,2023-11
31406,8333,2023-10-20,cancelled,945.47,0.0,0.0,75.64,1021.11,card,2023-10
31407,8333,2023-10-09,processing,2405.57,0.0,0.0,192.45,2598.02,netbanking,2023-10
31408,8333,2023-11-15,completed,1577.34,10.0,0.0,126.19,1703.53,upi,2023-11
31409,8333,2023-10-12,cancelled,4078.52,0.0,0.0,326.28,4404.8,card,2023-10
31410,8333,2023-11-14,completed,4360.09,0.0,0.0,348.81,4708.9,netbanking,2023-11
31411,8334,2023-01-06,completed,2492.13,0.0,0.0,199.37,2691.5,netbanking,2023-01
31412,8335,2024-01-17,refunded,711.37,0.0,0.0,56.91,768.28,card,2024-01
31413,8336,2023-12-22,completed,4884.92,0.0,0.0,390.79,5275.71,card,2023-12
31414,8336,2023-06-18,completed,705.65,10.0,0.0,56.45,762.1,upi,2023-06
31415,8336,2022-11-16,completed,8706.72,0.0,0.0,696.54,9403.26,netbanking,2022-11
31416,8336,2023-11-20,completed,1110.27,15.0,0.0,88.82,1199.09,wallet,2023-11
31417,8336,2023-01-03,processing,255.96,0.0,0.0,20.48,276.44,netbanking,2023-01
31418,8336,2023-08-28,completed,2407.49,0.0,0.0,192.6,2600.09,upi,2023-08
31419,8336,2023-05-03,cancelled,620.67,0.0,0.0,49.65,670.32,wallet,2023-05
31420,8336,2024-01-03,completed,603.33,0.0,0.0,48.27,651.6,card,2024-01
31421,8336,2023-05-24,completed,416.98,5.0,0.0,33.36,450.34,wallet,2023-05
31422,8336,2022-12-29,completed,603.87,0.0,0.0,48.31,652.18,card,2022-12
31423,8336,2022-11-06,completed,1141.99,0.0,0.0,91.36,1233.35,card,2022-11
31424,8336,2023-09-18,cancelled,765.51,15.0,0.0,61.24,826.75,card,2023-09
31425,8337,2022-11-07,completed,6757.38,0.0,0.0,540.59,7297.97,upi,2022-11
31426,8337,2024-03-19,cancelled,123.64,0.0,0.0,9.89,133.53,netbanking,2024-03
31427,8337,2023-12-07,completed,1619.48,0.0,0.0,129.56,1749.04,netbanking,2023-12
31428,8337,2023-02-11,refunded,626.4,0.0,0.0,50.11,676.51,card,2023-02
31429,8337,2022-02-13,completed,775.66,0.0,0.0,62.05,837.71,netbanking,2022-02
31430,8337,2023-11-21,processing,1817.21,0.0,0.0,145.38,1962.59,card,2023-11
31431,8338,2024-01-05,completed,1020.72,0.0,0.0,81.66,1102.38,card,2024-01
31432,8338,2024-01-24,completed,661.3,10.0,0.0,52.9,714.2,wallet,2024-01
31433,8338,2023-12-17,completed,212.0,5.0,0.0,16.96,228.96,netbanking,2023-12
31434,8338,2023-11-19,completed,980.74,0.0,0.0,78.46,1059.2,card,2023-11
31435,8338,2024-02-16,processing,1917.43,5.0,0.0,153.39,2070.82,netbanking,2024-02
31436,8338,2024-02-15,cancelled,717.3,0.0,0.0,57.38,774.68,card,2024-02
31437,8338,2023-12-28,completed,370.81,0.0,0.0,29.66,400.47,card,2023-12
31438,8338,2024-02-29,completed,56.36,0.0,8.7,4.51,69.57,upi,2024-02
31439,8339,2024-01-09,completed,790.73,0.0,0.0,63.26,853.99,cod,2024-01
31440,8340,2023-12-05,completed,340.77,10.0,0.0,27.26,368.03,card,2023-12
31441,8340,2022-10-12,completed,239.64,0.0,0.0,19.17,258.81,card,2022-10
31442,8340,2022-10-30,refunded,9375.48,0.0,0.0,750.04,10125.52,wallet,2022-10
31443,8340,2022-04-21,completed,537.97,0.0,0.0,43.04,581.01,upi,2022-04
31444,8340,2024-02-12,refunded,260.66,0.0,0.0,20.85,281.51,upi,2024-02
31445,8340,2023-05-18,completed,1705.62,5.0,0.0,136.45,1842.07,netbanking,2023-05
31446,8340,2023-08-26,completed,2579.95,0.0,0.0,206.4,2786.35,netbanking,2023-08
31447,8340,2022-07-14,refunded,375.6,0.0,0.0,30.05,405.65,upi,2022-07
31448,8340,2023-03-16,cancelled,2153.68,0.0,0.0,172.29,2325.97,upi,2023-03
31449,8340,2023-07-26,completed,9135.65,0.0,0.0,730.85,9866.5,upi,2023-07
31450,8341,2023-08-07,refunded,566.7,5.0,0.0,45.34,612.04,upi,2023-08
31451,8341,2023-10-12,completed,255.96,0.0,0.0,20.48,276.44,card,2023-10
31452,8341,2022-10-10,completed,1250.83,10.0,0.0,100.07,1350.9,card,2022-10
31453,8341,2023-09-05,completed,753.82,0.0,0.0,60.31,814.13,card,2023-09
31454,8341,2023-10-22,completed,289.2,15.0,0.0,23.14,312.34,card,2023-10
31455,8341,2022-11-02,completed,2880.01,0.0,0.0,230.4,3110.41,card,2022-11
31456,8341,2023-11-23,completed,883.9,0.0,0.0,70.71,954.61,upi,2023-11
31457,8342,2024-01-27,completed,1652.49,0.0,0.0,132.2,1784.69,cod,2024-01
31458,8343,2023-05-23,cancelled,773.74,0.0,0.0,61.9,835.64,netbanking,2023-05
31459,8344,2023-08-15,refunded,2221.95,0.0,0.0,177.76,2399.71,upi,2023-08
31460,8345,2023-03-28,cancelled,1840.05,0.0,0.0,147.2,1987.25,card,2023-03
31461,8346,2023-08-05,refunded,106.62,0.0,0.0,8.53,115.15,card,2023-08
31462,8347,2024-02-29,completed,70.34,0.0,2.89,5.63,78.86,card,2024-02
31463,8348,2022-07-16,completed,370.81,0.0,0.0,29.66,400.47,card,2022-07
31464,8349,2023-04-15,refunded,4819.39,0.0,0.0,385.55,5204.94,upi,2023-04
31465,8349,2023-04-11,completed,300.2,0.0,0.0,24.02,324.22,netbanking,2023-04
31466,8349,2023-02-19,completed,276.16,0.0,0.0,22.09,298.25,cod,2023-02
31467,8349,2023-02-19,completed,1468.68,0.0,0.0,117.49,1586.17,netbanking,2023-02
31468,8349,2023-04-11,cancelled,1879.08,0.0,0.0,150.33,2029.41,netbanking,2023-04
31469,8349,2023-04-02,completed,494.26,10.0,0.0,39.54,533.8,netbanking,2023-04
31470,8349,2023-02-19,completed,168.38,0.0,0.0,13.47,181.85,card,2023-02
31471,8349,2023-03-02,completed,312.75,0.0,0.0,25.02,337.77,card,2023-03
31472,8349,2023-03-07,completed,2892.93,15.0,0.0,231.43,3124.36,wallet,2023-03
31473,8350,2024-03-24,processing,4227.69,0.0,0.0,338.22,4565.91,card,2024-03
31474,8350,2024-03-19,completed,2475.66,0.0,0.0,198.05,2673.71,card,2024-03
31475,8351,2024-01-04,cancelled,1943.05,0.0,0.0,155.44,2098.49,card,2024-01
31476,8352,2024-02-03,cancelled,5704.7,10.0,0.0,456.38,6161.08,netbanking,2024-02
31477,8352,2024-01-27,refunded,701.28,10.0,0.0,56.1,757.38,card,2024-01
31478,8353,2023-03-05,processing,1124.94,0.0,0.0,90.0,1214.94,card,2023-03
31479,8354,2023-04-20,completed,478.21,0.0,0.0,38.26,516.47,card,2023-04
31480,8355,2022-12-21,cancelled,929.1,15.0,0.0,74.33,1003.43,card,2022-12
31481,8356,2022-10-15,completed,18.92,0.0,1.58,1.51,22.01,card,2022-10
31482,8356,2022-11-21,completed,774.09,0.0,0.0,61.93,836.02,netbanking,2022-11
31483,8356,2022-11-28,completed,5841.37,5.0,0.0,467.31,6308.68,netbanking,2022-11
31484,8356,2022-11-10,processing,1901.94,0.0,0.0,152.16,2054.1,netbanking,2022-11
31485,8356,2022-10-20,processing,5518.62,0.0,0.0,441.49,5960.11,upi,2022-10
31486,8356,2022-10-23,cancelled,275.49,15.0,0.0,22.04,297.53,card,2022-10
31487,8356,2022-10-11,processing,93.78,0.0,0.83,7.5,102.11,card,2022-10
31488,8356,2022-11-27,completed,1141.99,0.0,0.0,91.36,1233.35,card,2022-11
31489,8356,2022-11-05,processing,8960.43,0.0,0.0,716.83,9677.26,card,2022-11
31490,8356,2022-10-11,processing,1507.64,0.0,0.0,120.61,1628.25,cod,2022-10
31491,8356,2022-11-26,cancelled,2421.02,0.0,0.0,193.68,2614.7,netbanking,2022-11
31492,8356,2022-11-23,completed,1647.54,0.0,0.0,131.8,1779.34,card,2022-11
31493,8356,2022-10-15,completed,4943.53,0.0,0.0,395.48,5339.01,card,2022-10
31494,8356,2022-11-21,completed,5977.68,0.0,0.0,478.21,6455.89,netbanking,2022-11
31495,8356,2022-11-21,refunded,568.18,0.0,0.0,45.45,613.63,wallet,2022-11
31496,8356,2022-10-15,processing,2036.2,0.0,0.0,162.9,2199.1,wallet,2022-10
31497,8356,2022-11-18,completed,1476.21,0.0,0.0,118.1,1594.31,card,2022-11
31498,8357,2024-01-18,cancelled,1311.49,5.0,0.0,104.92,1416.41,upi,2024-01
31499,8358,2023-11-16,completed,370.81,0.0,0.0,29.66,400.47,wallet,2023-11
31500,8358,2023-05-03,completed,3543.81,0.0,0.0,283.5,3827.31,wallet,2023-05
31501,8358,2024-01-15,completed,2842.59,5.0,0.0,227.41,3070.0,card,2024-01
31502,8359,2023-06-23,completed,2783.83,0.0,0.0,222.71,3006.54,upi,2023-06
31503,8360,2022-01-24,completed,4353.75,0.0,0.0,348.3,4702.05,upi,2022-01
31504,8361,2022-07-27,refunded,725.34,0.0,0.0,58.03,783.37,card,2022-07
31505,8362,2023-10-20,completed,4998.01,0.0,0.0,399.84,5397.85,card,2023-10
31506,8362,2024-02-03,completed,271.06,0.0,0.0,21.68,292.74,netbanking,2024-02
31507,8363,2023-11-20,processing,174.48,0.0,0.0,13.96,188.44,upi,2023-11
31508,8364,2023-08-15,completed,800.25,0.0,0.0,64.02,864.27,card,2023-08
31509,8365,2024-03-21,processing,856.44,0.0,0.0,68.52,924.96,upi,2024-03
31510,8366,2022-10-16,cancelled,1730.19,0.0,0.0,138.42,1868.61,wallet,2022-10
31511,8367,2023-10-29,cancelled,3204.76,5.0,0.0,256.38,3461.14,wallet,2023-10
31512,8367,2023-06-19,completed,1046.93,0.0,0.0,83.75,1130.68,card,2023-06
31513,8367,2023-09-08,completed,3813.65,10.0,0.0,305.09,4118.74,card,2023-09
31514,8367,2023-03-07,completed,372.97,0.0,0.0,29.84,402.81,netbanking,2023-03
31515,8367,2023-08-26,completed,6353.56,0.0,0.0,508.28,6861.84,upi,2023-08
31516,8367,2024-01-06,completed,194.01,5.0,0.0,15.52,209.53,cod,2024-01
31517,8368,2024-02-04,completed,342.34,0.0,0.0,27.39,369.73,card,2024-02
31518,8369,2024-02-29,completed,630.01,0.0,0.0,50.4,680.41,netbanking,2024-02
31519,8369,2024-02-24,completed,1077.58,0.0,0.0,86.21,1163.79,upi,2024-02
31520,8369,2023-12-15,processing,419.74,0.0,0.0,33.58,453.32,card,2023-12
31521,8369,2023-08-07,processing,7623.48,15.0,0.0,609.88,8233.36,wallet,2023-08
31522,8369,2023-08-10,processing,759.36,0.0,0.0,60.75,820.11,card,2023-08
31523,8369,2023-08-19,completed,346.0,0.0,0.0,27.68,373.68,upi,2023-08
31524,8369,2023-09-07,processing,1177.39,0.0,0.0,94.19,1271.58,card,2023-09
31525,8369,2024-01-10,completed,2401.36,0.0,0.0,192.11,2593.47,wallet,2024-01
31526,8369,2024-03-12,completed,795.84,0.0,0.0,63.67,859.51,card,2024-03
31527,8369,2024-01-16,cancelled,666.79,0.0,0.0,53.34,720.13,card,2024-01
31528,8369,2024-02-23,processing,2414.21,0.0,0.0,193.14,2607.35,card,2024-02
31529,8369,2023-12-05,completed,2450.81,0.0,0.0,196.06,2646.87,card,2023-12
31530,8369,2024-03-03,processing,600.4,0.0,0.0,48.03,648.43,upi,2024-03
31531,8369,2023-10-11,completed,322.69,10.0,0.0,25.82,348.51,card,2023-10
31532,8369,2023-12-31,refunded,1690.78,0.0,0.0,135.26,1826.04,card,2023-12
31533,8369,2023-08-11,processing,4217.18,10.0,0.0,337.37,4554.55,wallet,2023-08
31534,8369,2024-01-25,processing,362.94,15.0,0.0,29.04,391.98,card,2024-01
31535,8369,2023-08-31,completed,399.42,5.0,0.0,31.95,431.37,card,2023-08
31536,8369,2023-08-20,cancelled,918.46,0.0,0.0,73.48,991.94,upi,2023-08
31537,8369,2024-02-12,cancelled,2188.69,5.0,0.0,175.1,2363.79,netbanking,2024-02
31538,8369,2023-12-24,refunded,53.54,5.0,0.55,4.28,58.37,wallet,2023-12
31539,8369,2023-12-15,completed,3025.45,0.0,0.0,242.04,3267.49,cod,2023-12
31540,8369,2023-06-09,completed,510.26,0.0,0.0,40.82,551.08,card,2023-06
31541,8369,2024-01-30,refunded,453.02,0.0,0.0,36.24,489.26,upi,2024-01
31542,8369,2023-09-04,processing,3073.71,0.0,0.0,245.9,3319.61,card,2023-09
31543,8369,2024-03-14,completed,457.42,0.0,0.0,36.59,494.01,card,2024-03
31544,8369,2023-10-20,refunded,213.24,0.0,0.0,17.06,230.3,card,2023-10
31545,8369,2024-01-07,completed,777.21,0.0,0.0,62.18,839.39,card,2024-01
31546,8369,2023-07-11,refunded,1020.72,0.0,0.0,81.66,1102.38,cod,2023-07
31547,8369,2024-01-20,refunded,188.83,0.0,0.0,15.11,203.94,card,2024-01
31548,8369,2024-01-19,completed,1681.24,0.0,0.0,134.5,1815.74,card,2024-01
31549,8369,2023-09-29,completed,2969.49,0.0,0.0,237.56,3207.05,card,2023-09
31550,8369,2023-06-20,processing,829.63,15.0,0.0,66.37,896.0,netbanking,2023-06
31551,8369,2024-02-04,refunded,3785.57,0.0,0.0,302.85,4088.42,card,2024-02
31552,8369,2023-09-18,completed,2430.95,0.0,0.0,194.48,2625.43,cod,2023-09
31553,8369,2024-03-06,completed,980.74,0.0,0.0,78.46,1059.2,card,2024-03
31554,8369,2023-11-30,cancelled,340.77,10.0,0.0,27.26,368.03,wallet,2023-11
31555,8369,2024-01-07,completed,3988.56,0.0,0.0,319.08,4307.64,upi,2024-01
31556,8369,2023-07-11,completed,585.48,0.0,0.0,46.84,632.32,card,2023-07
31557,8369,2024-01-26,completed,230.79,0.0,0.0,18.46,249.25,upi,2024-01
31558,8369,2023-10-12,processing,432.83,0.0,0.0,34.63,467.46,card,2023-10
31559,8369,2023-11-03,refunded,2635.67,0.0,0.0,210.85,2846.52,card,2023-11
31560,8369,2023-10-28,completed,423.58,0.0,0.0,33.89,457.47,netbanking,2023-10
31561,8369,2023-08-06,cancelled,2186.23,0.0,0.0,174.9,2361.13,card,2023-08
31562,8369,2024-01-03,completed,1674.0,0.0,0.0,133.92,1807.92,card,2024-01
31563,8370,2022-08-19,refunded,2570.54,0.0,0.0,205.64,2776.18,card,2022-08
31564,8370,2022-09-17,completed,686.08,0.0,0.0,54.89,740.97,netbanking,2022-09
31565,8370,2022-08-12,refunded,1239.18,0.0,0.0,99.13,1338.31,netbanking,2022-08
31566,8370,2022-07-31,processing,592.33,0.0,0.0,47.39,639.72,card,2022-07
31567,8370,2022-08-29,cancelled,2680.1,0.0,0.0,214.41,2894.51,netbanking,2022-08
31568,8370,2022-09-02,processing,2035.35,0.0,0.0,162.83,2198.18,card,2022-09
31569,8371,2023-08-31,processing,3136.57,0.0,0.0,250.93,3387.5,card,2023-08
31570,8371,2023-06-17,completed,438.93,0.0,0.0,35.11,474.04,card,2023-06
31571,8371,2023-11-16,completed,3373.5,10.0,0.0,269.88,3643.38,card,2023-11
31572,8371,2023-03-20,completed,224.42,0.0,0.0,17.95,242.37,upi,2023-03
31573,8371,2024-03-16,completed,140.71,0.0,0.0,11.26,151.97,wallet,2024-03
31574,8372,2023-02-03,completed,267.98,0.0,0.0,21.44,289.42,card,2023-02
31575,8372,2022-11-23,refunded,425.57,0.0,0.0,34.05,459.62,card,2022-11
31576,8372,2023-01-27,processing,4730.85,0.0,0.0,378.47,5109.32,upi,2023-01
31577,8372,2022-12-06,completed,222.78,0.0,0.0,17.82,240.6,cod,2022-12
31578,8372,2023-01-29,processing,137.86,10.0,0.0,11.03,148.89,card,2023-01
31579,8372,2022-12-02,processing,983.76,10.0,0.0,78.7,1062.46,wallet,2022-12
31580,8372,2023-02-04,processing,587.17,0.0,0.0,46.97,634.14,upi,2023-02
31581,8372,2023-02-01,completed,8012.35,0.0,0.0,640.99,8653.34,netbanking,2023-02
31582,8372,2023-01-07,completed,238.21,0.0,0.0,19.06,257.27,card,2023-01
31583,8372,2022-12-17,completed,5277.04,5.0,0.0,422.16,5699.2,upi,2022-12
31584,8372,2023-01-31,completed,777.0,0.0,0.0,62.16,839.16,card,2023-01
31585,8372,2022-12-13,refunded,5954.56,5.0,0.0,476.36,6430.92,wallet,2022-12
31586,8372,2022-12-25,cancelled,230.79,0.0,0.0,18.46,249.25,card,2022-12
31587,8372,2023-01-19,cancelled,3380.65,15.0,0.0,270.45,3651.1,wallet,2023-01
31588,8373,2023-11-21,completed,925.7,0.0,0.0,74.06,999.76,netbanking,2023-11
31589,8373,2024-02-08,cancelled,145.22,0.0,0.0,11.62,156.84,netbanking,2024-02
31590,8373,2023-12-11,refunded,4974.6,15.0,0.0,397.97,5372.57,netbanking,2023-12
31591,8373,2024-02-12,processing,625.5,0.0,0.0,50.04,675.54,upi,2024-02
31592,8373,2024-02-28,completed,1666.56,15.0,0.0,133.32,1799.88,upi,2024-02
31593,8373,2023-12-15,completed,4559.84,0.0,0.0,364.79,4924.63,wallet,2023-12
31594,8373,2023-10-23,cancelled,276.16,0.0,0.0,22.09,298.25,wallet,2023-10
31595,8374,2024-03-08,refunded,1215.5,0.0,0.0,97.24,1312.74,card,2024-03
31596,8375,2022-07-25,processing,266.0,5.0,0.0,21.28,287.28,card,2022-07
31597,8375,2022-07-25,completed,300.2,0.0,0.0,24.02,324.22,cod,2022-07
31598,8375,2022-07-07,completed,199.71,5.0,0.0,15.98,215.69,upi,2022-07
31599,8375,2022-07-25,completed,265.84,15.0,0.0,21.27,287.11,netbanking,2022-07
31600,8375,2022-07-25,cancelled,584.04,0.0,0.0,46.72,630.76,netbanking,2022-07
31601,8376,2023-03-06,completed,233.98,0.0,0.0,18.72,252.7,wallet,2023-03
31602,8376,2023-04-08,refunded,1681.49,20.0,0.0,134.52,1816.01,upi,2023-04
31603,8377,2022-11-25,cancelled,2400.75,0.0,0.0,192.06,2592.81,card,2022-11
31604,8378,2022-09-11,completed,1604.75,0.0,0.0,128.38,1733.13,card,2022-09
31605,8378,2022-08-30,completed,1514.36,0.0,0.0,121.15,1635.51,netbanking,2022-08
31606,8379,2023-02-14,completed,173.0,0.0,0.0,13.84,186.84,upi,2023-02
31607,8380,2023-07-24,processing,4235.93,0.0,0.0,338.87,4574.8,upi,2023-07
31608,8381,2023-03-11,cancelled,2036.2,0.0,0.0,162.9,2199.1,card,2023-03
31609,8381,2023-03-02,refunded,305.69,0.0,0.0,24.46,330.15,cod,2023-03
31610,8382,2023-01-02,completed,599.33,0.0,0.0,47.95,647.28,upi,2023-01
31611,8382,2023-12-22,completed,903.71,0.0,0.0,72.3,976.01,card,2023-12
31612,8382,2023-12-31,processing,237.73,0.0,0.0,19.02,256.75,wallet,2023-12
31613,8382,2024-02-06,completed,795.84,0.0,0.0,63.67,859.51,upi,2024-02
31614,8382,2023-08-12,completed,319.56,10.0,0.0,25.56,345.12,card,2023-08
31615,8382,2024-01-06,cancelled,883.32,0.0,0.0,70.67,953.99,upi,2024-01
31616,8382,2023-01-28,refunded,112.67,0.0,0.0,9.01,121.68,netbanking,2023-01
31617,8382,2023-10-19,cancelled,463.46,0.0,0.0,37.08,500.54,card,2023-10
31618,8382,2024-01-12,completed,382.47,0.0,0.0,30.6,413.07,card,2024-01
31619,8383,2024-01-11,cancelled,2622.72,0.0,0.0,209.82,2832.54,card,2024-01
31620,8383,2024-02-03,refunded,1032.33,0.0,0.0,82.59,1114.92,cod,2024-02
31621,8383,2024-02-16,completed,2261.46,0.0,0.0,180.92,2442.38,wallet,2024-02
31622,8383,2024-02-27,completed,1795.32,10.0,0.0,143.63,1938.95,wallet,2024-02
31623,8383,2024-02-26,processing,778.78,0.0,0.0,62.3,841.08,wallet,2024-02
31624,8383,2024-01-08,completed,6270.06,0.0,0.0,501.6,6771.66,netbanking,2024-01
31625,8384,2024-02-07,completed,210.22,0.0,0.0,16.82,227.04,upi,2024-02
31626,8385,2023-10-29,completed,1221.71,10.0,0.0,97.74,1319.45,cod,2023-10
31627,8385,2024-02-06,completed,1357.46,0.0,0.0,108.6,1466.06,upi,2024-02
31628,8385,2023-11-13,processing,945.09,0.0,0.0,75.61,1020.7,card,2023-11
31629,8385,2023-07-14,processing,978.07,0.0,0.0,78.25,1056.32,card,2023-07
31630,8385,2023-12-24,completed,190.18,20.0,0.0,15.21,205.39,card,2023-12
31631,8385,2023-06-16,refunded,2048.48,0.0,0.0,163.88,2212.36,card,2023-06
31632,8385,2023-12-10,cancelled,510.3,0.0,0.0,40.82,551.12,wallet,2023-12
31633,8385,2023-11-17,completed,1542.6,0.0,0.0,123.41,1666.01,card,2023-11
31634,8385,2024-03-02,completed,276.16,0.0,0.0,22.09,298.25,card,2024-03
31635,8385,2023-10-14,cancelled,4740.55,0.0,0.0,379.24,5119.79,wallet,2023-10
31636,8385,2024-01-03,completed,263.16,10.0,0.0,21.05,284.21,card,2024-01
31637,8385,2023-12-19,completed,1903.88,0.0,0.0,152.31,2056.19,wallet,2023-12
31638,8385,2024-01-01,completed,1074.54,0.0,0.0,85.96,1160.5,wallet,2024-01
31639,8385,2023-11-22,refunded,4204.37,0.0,0.0,336.35,4540.72,upi,2023-11
31640,8386,2023-07-25,completed,2307.89,0.0,0.0,184.63,2492.52,card,2023-07
31641,8387,2024-03-09,refunded,4487.61,0.0,0.0,359.01,4846.62,wallet,2024-03
31642,8388,2023-12-22,completed,431.76,0.0,0.0,34.54,466.3,upi,2023-12
31643,8388,2023-06-25,refunded,1230.92,0.0,0.0,98.47,1329.39,card,2023-06
31644,8388,2024-03-16,completed,141.83,10.0,0.0,11.35,153.18,card,2024-03
31645,8388,2023-09-12,completed,2390.62,0.0,0.0,191.25,2581.87,upi,2023-09
31646,8388,2023-06-18,completed,1281.02,0.0,0.0,102.48,1383.5,upi,2023-06
31647,8388,2023-07-28,completed,1035.35,0.0,0.0,82.83,1118.18,wallet,2023-07
31648,8388,2024-03-11,completed,228.95,0.0,0.0,18.32,247.27,card,2024-03
31649,8388,2023-05-08,completed,426.99,0.0,0.0,34.16,461.15,wallet,2023-05
31650,8388,2023-10-01,completed,1318.32,0.0,0.0,105.47,1423.79,card,2023-10
31651,8388,2023-07-08,refunded,2788.48,20.0,0.0,223.08,3011.56,card,2023-07
31652,8388,2024-01-18,processing,603.33,0.0,0.0,48.27,651.6,upi,2024-01
31653,8389,2022-05-05,processing,1322.25,0.0,0.0,105.78,1428.03,card,2022-05
31654,8390,2023-12-05,refunded,546.53,0.0,0.0,43.72,590.25,wallet,2023-12
31655,8390,2024-03-30,completed,1014.35,0.0,0.0,81.15,1095.5,wallet,2024-03
31656,8390,2024-03-17,processing,3905.05,0.0,0.0,312.4,4217.45,upi,2024-03
31657,8391,2023-11-10,refunded,157.03,10.0,0.0,12.56,169.59,card,2023-11
31658,8392,2024-03-20,completed,1264.26,15.0,0.0,101.14,1365.4,netbanking,2024-03
31659,8392,2024-03-04,refunded,21.03,10.0,8.4,1.68,31.11,cod,2024-03
31660,8392,2024-03-07,completed,2269.38,0.0,0.0,181.55,2450.93,card,2024-03
