item_id,order_id,product_id,quantity,unit_price,line_total
61451,29879,85,1,629.11,629.11
61452,29879,88,1,441.01,441.01
61453,29879,103,1,485.25,485.25
61454,29880,2,1,908.03,908.03
61455,29881,20,2,640.51,1281.02
61456,29881,15,1,370.81,370.81
61457,29882,22,2,997.4,1994.8
61458,29883,167,1,316.17,316.17
61459,29883,188,1,626.36,626.36
61460,29884,121,1,226.36,226.36
61461,29885,102,2,945.47,1890.94
61462,29885,90,1,944.4,944.4
61463,29886,6,1,829.34,829.34
61464,29887,125,1,217.57,217.57
61465,29887,124,1,113.89,113.89
61466,29887,119,1,393.78,393.78
61467,29888,77,1,65.68,65.68
61468,29889,66,1,238.21,238.21
61469,29890,11,1,781.61,781.61
61470,29891,73,1,118.94,118.94
61471,29892,143,2,1314.96,2629.92
61472,29892,147,2,790.73,1581.46
61473,29893,25,1,1497.46,1497.46
61474,29893,25,1,1497.46,1497.46
61475,29894,53,1,51.52,51.52
61476,29895,10,2,842.35,1684.7
61477,29896,11,1,781.61,781.61
61478,29897,52,1,56.36,56.36
61479,29897,51,2,207.02,414.04
61480,29898,120,1,354.71,354.71
61481,29899,19,2,453.02,906.04
61482,29899,12,2,795.84,1591.68
61483,29899,7,1,1024.24,1024.24
61484,29900,49,3,1909.05,5727.16
61485,29900,36,2,774.55,1549.11
61486,29900,31,3,1766.96,5300.89
61487,29900,26,1,745.5,745.5
61488,29901,89,1,622.15,622.15
61489,29902,96,1,234.27,234.27
61490,29902,103,1,485.25,485.25
61491,29903,60,1,67.96,67.96
61492,29903,59,2,173.0,346.0
61493,29903,58,3,191.47,574.41
61494,29903,61,1,70.21,70.21
61495,29904,68,2,217.48,434.96
61496,29904,78,2,190.32,380.64
61497,29904,53,1,51.52,51.52
61498,29905,154,1,367.7,367.7
61499,29906,5,3,883.9,2651.7
61500,29906,22,1,997.4,997.4
61501,29907,56,2,237.73,475.46
61502,29908,55,1,217.5,217.5
61503,29908,68,1,206.61,206.61
61504,29909,185,1,366.64,366.64
61505,29909,180,2,394.04,788.08
61506,29910,7,1,973.03,973.03
61507,29910,17,1,600.55,600.55
61508,29910,2,1,862.63,862.63
61509,29911,135,1,1046.93,1046.93
61510,29911,153,1,635.98,635.98
61511,29912,88,1,441.01,441.01
61512,29912,104,1,481.94,481.94
61513,29912,91,1,410.57,410.57
61514,29913,78,1,190.32,190.32
61515,29914,40,2,1122.15,2244.29
61516,29914,43,2,2222.68,4445.35
61517,29915,8,1,438.93,438.93
61518,29916,106,1,587.1,587.1
61519,29917,140,3,705.77,2117.31
61520,29917,137,2,362.66,725.32
61521,29918,137,1,362.66,362.66
61522,29918,153,1,635.98,635.98
61523,29919,124,2,133.99,267.98
61524,29919,125,2,255.96,511.92
61525,29919,109,1,504.37,504.37
61526,29919,124,1,133.99,133.99
61527,29920,61,2,70.21,140.42
61528,29921,84,1,695.93,695.93
61529,29921,97,1,982.84,982.84
61530,29922,93,3,473.3,1419.9
61531,29923,38,1,1514.36,1514.36
61532,29924,142,2,1361.27,2722.55
61533,29924,135,2,994.58,1989.17
61534,29924,140,1,670.48,670.48
61535,29924,154,1,349.32,349.32
61536,29924,149,2,360.79,721.58
61537,29925,168,1,203.3,203.3
61538,29925,184,1,562.47,562.47
61539,29925,176,1,664.0,664.0
61540,29926,10,1,842.35,842.35
61541,29926,18,1,1141.99,1141.99
61542,29926,1,2,546.53,1093.06
61543,29926,19,1,453.02,453.02
61544,29926,13,1,1074.54,1074.54
61545,29927,21,1,800.25,800.25
61546,29927,3,1,678.73,678.73
61547,29928,154,1,367.7,367.7
61548,29928,142,1,1432.92,1432.92
61549,29928,143,2,1314.96,2629.92
61550,29928,133,1,1299.92,1299.92
61551,29929,165,2,686.08,1372.16
61552,29929,175,1,188.83,188.83
61553,29929,160,1,626.4,626.4
61554,29929,169,1,255.13,255.13
61555,29929,179,1,237.4,237.4
61556,29930,22,2,997.4,1994.8
61557,29930,14,1,340.24,340.24
61558,29930,10,2,842.35,1684.7
61559,29931,197,2,70.13,140.26
61560,29931,211,1,14.37,14.37
61561,29931,199,1,46.08,46.08
61562,29931,221,3,33.15,99.45
61563,29932,9,1,382.47,382.47
61564,29933,41,1,2343.87,2343.87
61565,29934,2,1,908.03,908.03
61566,29934,21,2,800.25,1600.5
61567,29934,9,3,382.47,1147.41
61568,29934,3,1,678.73,678.73
61569,29934,10,1,842.35,842.35
61570,29935,7,2,1024.24,2048.48
61571,29935,22,1,997.4,997.4
61572,29935,11,1,781.61,781.61
61573,29936,49,1,2009.53,2009.53
61574,29936,26,1,784.74,784.74
61575,29936,26,1,784.74,784.74
61576,29936,31,1,1859.96,1859.96
61577,29937,12,1,795.84,795.84
61578,29937,18,3,1141.99,3425.97
61579,29937,7,1,1024.24,1024.24
61580,29937,11,1,781.61,781.61
61581,29938,39,1,2182.34,2182.34
61582,29938,25,1,1497.46,1497.46
61583,29938,49,1,2009.53,2009.53
61584,29939,96,1,234.27,234.27
61585,29939,86,1,478.21,478.21
61586,29940,32,3,1690.78,5072.34
61587,29941,15,1,370.81,370.81
61588,29941,8,1,438.93,438.93
61589,29941,9,1,382.47,382.47
61590,29941,10,1,842.35,842.35
61591,29942,100,2,227.82,455.64
61592,29943,69,2,106.62,213.24
61593,29943,61,1,70.21,70.21
61594,29943,76,2,68.91,137.82
61595,29944,7,2,1024.24,2048.48
61596,29944,11,1,781.61,781.61
61597,29944,18,1,1141.99,1141.99
61598,29944,5,2,883.9,1767.8
61599,29944,6,1,829.34,829.34
61600,29945,8,1,438.93,438.93
61601,29946,157,1,678.05,678.05
61602,29947,13,1,1074.54,1074.54
61603,29947,21,3,800.25,2400.75
61604,29948,74,1,70.34,70.34
61605,29949,97,1,982.84,982.84
61606,29949,102,2,945.47,1890.94
61607,29950,2,1,908.03,908.03
61608,29950,16,1,549.18,549.18
61609,29951,20,1,608.48,608.48
61610,29951,22,1,947.53,947.53
61611,29952,13,1,1074.54,1074.54
61612,29952,15,1,370.81,370.81
61613,29953,27,2,1576.95,3153.9
61614,29954,119,2,463.27,926.54
61615,29954,124,1,133.99,133.99
61616,29954,109,1,504.37,504.37
61617,29954,121,1,226.36,226.36
61618,29955,22,2,947.53,1895.06
61619,29955,17,2,600.55,1201.1
61620,29955,16,1,521.72,521.72
61621,29956,44,1,931.7,931.7
61622,29956,27,1,1498.1,1498.1
61623,29956,37,1,1841.44,1841.44
61624,29957,40,1,1059.81,1059.81
61625,29957,28,2,1416.16,2832.32
61626,29958,139,1,1433.9,1433.9
61627,29958,143,2,1314.96,2629.92
61628,29958,139,3,1433.9,4301.7
61629,29959,194,1,46.28,46.28
61630,29960,78,3,180.8,542.41
61631,29961,172,1,566.77,566.77
61632,29961,187,1,303.82,303.82
61633,29961,161,1,443.02,443.02
61634,29962,105,1,978.07,978.07
61635,29963,175,2,188.83,377.66
61636,29964,84,3,695.93,2087.79
61637,29964,93,1,473.3,473.3
61638,29965,4,1,753.82,753.82
61639,29966,7,1,1024.24,1024.24
61640,29967,67,3,312.75,938.25
61641,29967,56,1,237.73,237.73
61642,29968,54,2,72.59,145.18
61643,29969,4,1,753.82,753.82
61644,29970,3,3,678.73,2036.19
61645,29970,21,1,800.25,800.25
61646,29970,14,2,340.24,680.48
61647,29970,18,2,1141.99,2283.98
61648,29971,44,1,980.74,980.74
61649,29971,45,1,1962.82,1962.82
61650,29972,13,1,1020.81,1020.81
61651,29973,225,1,9.91,9.91
61652,29974,31,1,1859.96,1859.96
61653,29975,118,1,231.73,231.73
61654,29976,89,1,591.04,591.04
61655,29977,130,1,372.97,372.97
61656,29977,122,3,561.79,1685.37
61657,29978,22,1,897.66,897.66
61658,29979,67,2,281.48,562.95
61659,29980,102,1,945.47,945.47
61660,29980,90,1,944.4,944.4
61661,29981,188,1,626.36,626.36
61662,29982,177,1,276.16,276.16
61663,29983,3,1,678.73,678.73
61664,29983,10,2,842.35,1684.7
61665,29983,5,1,883.9,883.9
61666,29984,58,1,162.75,162.75
61667,29984,59,3,147.05,441.15
61668,29984,76,2,58.57,117.15
61669,29985,6,1,829.34,829.34
61670,29985,9,1,382.47,382.47
61671,29986,75,1,215.88,215.88
61672,29987,5,1,883.9,883.9
61673,29987,4,1,753.82,753.82
61674,29988,223,1,9.46,9.46
61675,29988,224,1,61.44,61.44
61676,29989,1,1,546.53,546.53
61677,29990,16,1,549.18,549.18
61678,29991,13,1,1074.54,1074.54
61679,29992,67,1,297.11,297.11
61680,29993,173,1,670.38,670.38
61681,29994,113,2,110.83,221.66
61682,29994,130,1,372.97,372.97
61683,29994,126,3,249.16,747.48
61684,29995,147,1,790.73,790.73
61685,29995,133,1,1299.92,1299.92
61686,29995,134,2,1104.33,2208.66
61687,29995,150,2,1239.08,2478.16
61688,29996,119,3,463.27,1389.81
61689,29996,113,1,110.83,110.83
61690,29996,128,1,309.22,309.22
61691,29997,117,3,584.2,1752.6
61692,29997,120,1,354.71,354.71
61693,29997,129,1,550.4,550.4
61694,29998,22,2,997.4,1994.8
61695,29998,17,1,632.16,632.16
61696,29999,88,1,441.01,441.01
61697,29999,81,1,734.78,734.78
61698,29999,98,1,763.53,763.53
61699,29999,94,1,603.33,603.33
61700,29999,79,1,230.79,230.79
61701,30000,92,3,323.36,970.08
61702,30000,98,2,763.53,1527.06
61703,30001,38,1,1514.36,1514.36
61704,30001,49,2,2009.53,4019.06
61705,30002,94,1,603.33,603.33
61706,30002,89,2,622.15,1244.3
61707,30002,79,3,230.79,692.37
61708,30003,106,2,587.1,1174.2
61709,30004,13,2,1074.54,2149.08
61710,30004,21,3,800.25,2400.75
61711,30004,4,1,753.82,753.82
61712,30005,131,1,298.24,298.24
61713,30006,50,2,284.09,568.18
61714,30007,25,3,1497.46,4492.38
61715,30007,37,1,1938.36,1938.36
61716,30007,48,1,1712.19,1712.19
61717,30008,64,1,355.07,355.07
61718,30009,74,1,70.34,70.34
61719,30009,75,1,215.88,215.88
61720,30010,32,1,1606.24,1606.24
61721,30010,42,1,1402.4,1402.4
61722,30011,132,1,331.49,331.49
61723,30011,126,3,249.16,747.48
61724,30011,116,1,367.11,367.11
61725,30012,74,1,70.34,70.34
61726,30012,54,1,72.59,72.59
61727,30012,54,1,72.59,72.59
61728,30013,58,1,191.47,191.47
61729,30013,60,1,67.96,67.96
61730,30013,65,2,348.59,697.18
61731,30013,66,2,238.21,476.42
61732,30013,56,1,237.73,237.73
61733,30014,101,2,542.83,1085.66
61734,30015,46,1,1564.41,1564.41
61735,30016,39,3,2182.34,6547.02
61736,30017,3,1,678.73,678.73
61737,30017,19,1,453.02,453.02
61738,30017,4,1,753.82,753.82
61739,30017,22,1,997.4,997.4
61740,30018,146,1,959.44,959.44
61741,30018,141,1,1146.05,1146.05
61742,30019,171,1,344.11,344.11
61743,30019,176,1,664.0,664.0
61744,30019,188,1,626.36,626.36
61745,30020,16,1,549.18,549.18
61746,30020,17,2,632.16,1264.32
61747,30021,218,1,55.27,55.27
61748,30021,193,2,32.61,65.21
61749,30022,4,2,753.82,1507.64
61750,30023,141,1,1146.05,1146.05
61751,30023,145,2,342.34,684.68
61752,30023,158,1,177.32,177.32
61753,30023,149,2,379.78,759.56
61754,30024,9,1,382.47,382.47
61755,30024,10,1,842.35,842.35
61756,30025,150,1,1177.13,1177.13
61757,30025,155,1,436.27,436.27
61758,30025,134,1,1049.11,1049.11
61759,30025,138,1,983.58,983.58
61760,30026,52,3,53.54,160.63
61761,30027,64,1,355.07,355.07
61762,30027,61,1,70.21,70.21
61763,30027,67,2,312.75,625.5
61764,30028,3,1,610.86,610.86
61765,30028,9,2,344.22,688.45
61766,30028,13,1,967.09,967.09
61767,30029,51,1,207.02,207.02
61768,30029,72,2,280.65,561.3
61769,30030,129,2,550.4,1100.8
61770,30031,53,1,51.52,51.52
61771,30031,52,2,56.36,112.72
61772,30032,43,3,2099.19,6297.58
61773,30032,39,2,1854.99,3709.98
61774,30032,25,1,1272.84,1272.84
61775,30033,31,1,1766.96,1766.96
61776,30033,28,3,1582.77,4748.3
61777,30034,121,1,226.36,226.36
61778,30034,117,1,584.2,584.2
61779,30035,162,1,338.3,338.3
61780,30036,130,1,372.97,372.97
61781,30036,128,3,309.22,927.66
61782,30037,198,1,19.14,19.14
61783,30037,218,1,65.02,65.02
61784,30038,132,2,331.49,662.98
61785,30038,123,1,469.98,469.98
61786,30039,68,1,217.48,217.48
61787,30039,50,2,284.09,568.18
61788,30040,14,1,306.22,306.22
61789,30040,23,1,524.62,524.62
61790,30041,31,1,1859.96,1859.96
61791,30042,70,2,373.28,746.56
61792,30042,59,1,173.0,173.0
61793,30043,35,1,2036.2,2036.2
61794,30044,66,2,238.21,476.42
61795,30044,71,2,292.81,585.62
61796,30045,17,1,632.16,632.16
61797,30045,15,1,370.81,370.81
61798,30046,2,1,908.03,908.03
61799,30046,19,1,453.02,453.02
61800,30047,65,1,348.59,348.59
61801,30048,25,1,1497.46,1497.46
61802,30049,66,2,238.21,476.42
61803,30050,143,1,1314.96,1314.96
61804,30050,136,1,489.56,489.56
61805,30051,166,1,383.01,383.01
61806,30051,165,1,617.47,617.47
61807,30051,179,2,213.66,427.32
61808,30051,178,1,459.27,459.27
61809,30052,29,1,775.66,775.66
61810,30052,28,1,1666.07,1666.07
61811,30052,42,1,1476.21,1476.21
61812,30052,26,2,784.74,1569.48
61813,30052,46,2,1564.41,3128.82
61814,30053,214,1,26.04,26.04
61815,30053,224,1,61.44,61.44
61816,30053,200,1,57.68,57.68
61817,30054,171,2,292.49,584.99
61818,30055,67,2,312.75,625.5
61819,30056,216,1,12.77,12.77
61820,30057,224,1,61.44,61.44
61821,30057,222,2,48.55,97.1
61822,30057,195,3,29.05,87.15
61823,30057,207,1,19.17,19.17
61824,30057,206,1,59.97,59.97
61825,30058,157,1,713.74,713.74
61826,30058,136,1,489.56,489.56
61827,30059,157,2,713.74,1427.48
61828,30059,156,2,824.59,1649.18
61829,30059,155,1,459.23,459.23
61830,30059,134,1,1104.33,1104.33
61831,30060,13,1,967.09,967.09
61832,30060,16,1,494.26,494.26
61833,30061,44,3,980.74,2942.22
61834,30062,40,1,1246.83,1246.83
61835,30063,36,1,774.55,774.55
61836,30063,33,2,1525.18,3050.36
61837,30064,7,1,1024.24,1024.24
61838,30064,21,2,800.25,1600.5
61839,30065,207,1,19.17,19.17
61840,30065,217,1,47.7,47.7
61841,30065,223,1,9.46,9.46
61842,30065,201,3,26.77,80.31
61843,30066,10,1,842.35,842.35
61844,30067,123,1,469.98,469.98
61845,30068,208,1,48.63,48.63
61846,30069,69,1,106.62,106.62
61847,30069,60,1,67.96,67.96
61848,30070,28,1,1666.07,1666.07
61849,30070,42,1,1476.21,1476.21
61850,30071,214,2,24.74,49.48
61851,30072,59,1,173.0,173.0
61852,30073,85,2,629.11,1258.22
61853,30073,93,1,473.3,473.3
61854,30073,82,1,303.7,303.7
61855,30073,82,3,303.7,911.1
61856,30074,162,2,356.11,712.22
61857,30075,140,1,705.77,705.77
61858,30075,158,3,177.32,531.96
61859,30076,81,1,734.78,734.78
61860,30076,102,1,945.47,945.47
61861,30076,84,1,695.93,695.93
61862,30077,3,2,678.73,1357.46
61863,30077,7,1,1024.24,1024.24
61864,30078,107,1,111.39,111.39
61865,30079,44,2,980.74,1961.48
61866,30079,33,2,1605.45,3210.9
61867,30079,45,2,1962.82,3925.64
61868,30079,45,3,1962.82,5888.46
61869,30080,87,1,426.99,426.99
61870,30081,87,1,426.99,426.99
61871,30081,102,1,945.47,945.47
61872,30081,88,1,441.01,441.01
61873,30081,96,1,234.27,234.27
61874,30082,21,1,800.25,800.25
61875,30083,42,1,1476.21,1476.21
61876,30083,47,2,2392.7,4785.4
61877,30083,43,1,2469.64,2469.64
61878,30083,38,2,1514.36,3028.72
61879,30084,119,1,463.27,463.27
61880,30084,114,1,531.18,531.18
61881,30084,125,1,255.96,255.96
61882,30085,79,1,230.79,230.79
61883,30085,92,1,323.36,323.36
61884,30085,93,1,473.3,473.3
61885,30085,84,1,695.93,695.93
61886,30086,82,1,303.7,303.7
61887,30086,86,2,478.21,956.42
61888,30087,131,1,313.94,313.94
61889,30087,129,2,550.4,1100.8
61890,30088,23,1,582.91,582.91
61891,30088,21,1,800.25,800.25
61892,30088,12,2,795.84,1591.68
61893,30089,15,2,370.81,741.62
61894,30090,167,1,316.17,316.17
61895,30090,185,1,385.94,385.94
61896,30090,173,1,670.38,670.38
61897,30091,221,3,31.49,94.48
61898,30091,220,1,46.65,46.65
61899,30091,215,1,72.63,72.63
61900,30092,69,1,106.62,106.62
61901,30093,16,1,549.18,549.18
61902,30093,5,1,883.9,883.9
61903,30093,20,1,640.51,640.51
61904,30094,179,1,237.4,237.4
61905,30094,164,1,514.2,514.2
61906,30095,73,1,125.2,125.2
61907,30095,58,1,191.47,191.47
61908,30096,15,1,370.81,370.81
61909,30096,11,2,781.61,1563.22
61910,30097,5,3,883.9,2651.7
61911,30097,12,1,795.84,795.84
61912,30098,68,1,206.61,206.61
61913,30099,109,1,504.37,504.37
61914,30100,222,1,48.55,48.55
61915,30101,50,1,284.09,284.09
61916,30102,11,1,742.53,742.53
61917,30102,13,2,1020.81,2041.63
61918,30103,1,1,546.53,546.53
61919,30104,60,3,67.96,203.88
61920,30105,50,1,284.09,284.09
61921,30105,69,3,106.62,319.86
61922,30106,137,1,326.39,326.39
61923,30106,136,1,440.6,440.6
61924,30107,79,2,196.17,392.34
61925,30107,80,1,553.5,553.5
61926,30108,34,1,728.1,728.1
61927,30108,43,2,2469.64,4939.28
61928,30108,39,2,2182.34,4364.68
61929,30109,11,2,781.61,1563.22
61930,30110,14,1,340.24,340.24
61931,30111,10,2,842.35,1684.7
61932,30111,18,1,1141.99,1141.99
61933,30111,7,1,1024.24,1024.24
61934,30112,34,1,728.1,728.1
61935,30112,49,1,2009.53,2009.53
61936,30113,143,2,1314.96,2629.92
61937,30113,141,3,1146.05,3438.15
61938,30114,26,1,784.74,784.74
61939,30115,62,2,87.24,174.48
61940,30115,78,1,190.32,190.32
61941,30115,63,1,98.06,98.06
61942,30115,63,1,98.06,98.06
61943,30116,159,3,594.58,1783.73
61944,30117,40,3,1246.83,3740.49
61945,30117,39,1,2182.34,2182.34
61946,30117,27,1,1576.95,1576.95
61947,30118,116,1,367.11,367.11
61948,30119,159,1,660.64,660.64
61949,30119,184,2,562.47,1124.94
61950,30120,107,2,111.39,222.78
61951,30120,127,1,300.2,300.2
61952,30121,121,1,226.36,226.36
61953,30122,75,1,215.88,215.88
61954,30123,45,1,1962.82,1962.82
61955,30123,37,2,1938.36,3876.72
61956,30124,10,1,842.35,842.35
61957,30124,19,2,453.02,906.04
61958,30125,139,1,1433.9,1433.9
61959,30126,205,1,22.06,22.06
61960,30127,6,1,746.41,746.41
61961,30127,4,1,678.44,678.44
61962,30128,23,1,582.91,582.91
61963,30128,16,1,549.18,549.18
61964,30129,66,3,238.21,714.63
61965,30129,69,1,106.62,106.62
61966,30130,87,1,426.99,426.99
61967,30131,17,1,632.16,632.16
61968,30131,19,2,453.02,906.04
61969,30132,159,1,660.64,660.64
61970,30133,174,1,194.68,194.68
61971,30134,108,2,564.41,1128.82
61972,30135,180,1,373.3,373.3
61973,30135,177,1,248.54,248.54
61974,30136,6,1,829.34,829.34
61975,30136,10,1,842.35,842.35
61976,30136,19,1,453.02,453.02
61977,30137,62,2,87.24,174.48
61978,30137,66,1,238.21,238.21
61979,30138,25,1,1497.46,1497.46
61980,30138,41,1,2343.87,2343.87
61981,30139,46,1,1564.41,1564.41
61982,30140,38,1,1514.36,1514.36
61983,30140,40,1,1246.83,1246.83
61984,30141,20,2,640.51,1281.02
61985,30142,166,1,425.57,425.57
61986,30142,189,1,147.01,147.01
61987,30142,190,2,441.66,883.32
61988,30143,12,1,795.84,795.84
61989,30144,58,1,191.47,191.47
61990,30144,63,1,98.06,98.06
61991,30144,60,1,67.96,67.96
61992,30145,55,2,228.95,457.9
61993,30146,160,1,626.4,626.4
61994,30146,163,2,289.53,579.06
61995,30147,99,2,955.04,1910.08
61996,30148,111,2,210.22,420.44
61997,30149,57,2,250.67,501.34
61998,30149,65,3,348.59,1045.77
61999,30149,59,3,173.0,519.0
62000,30149,66,1,238.21,238.21
62001,30150,27,1,1576.95,1576.95
62002,30150,41,1,2343.87,2343.87
62003,30150,36,1,815.32,815.32
62004,30150,30,1,2221.21,2221.21
62005,30151,5,1,795.51,795.51
62006,30151,3,1,610.86,610.86
62007,30152,34,1,728.1,728.1
62008,30152,35,1,2036.2,2036.2
62009,30153,17,1,632.16,632.16
62010,30153,12,1,795.84,795.84
62011,30153,12,1,795.84,795.84
62012,30154,167,3,316.17,948.51
62013,30154,187,3,357.44,1072.32
62014,30155,18,2,1141.99,2283.98
62015,30155,11,1,781.61,781.61
62016,30155,6,3,829.34,2488.02
62017,30155,12,1,795.84,795.84
62018,30156,74,1,70.34,70.34
62019,30157,177,3,276.16,828.48
62020,30158,31,1,1859.96,1859.96
62021,30158,36,1,815.32,815.32
62022,30158,34,2,728.1,1456.2
62023,30158,46,1,1564.41,1564.41
62024,30159,79,1,230.79,230.79
62025,30159,94,1,603.33,603.33
62026,30159,99,1,955.04,955.04
62027,30159,84,2,695.93,1391.86
62028,30160,66,1,226.3,226.3
62029,30160,52,3,53.54,160.63
62030,30160,66,1,226.3,226.3
62031,30160,51,2,196.67,393.34
62032,30161,151,1,1276.63,1276.63
62033,30162,55,1,217.5,217.5
62034,30163,50,2,284.09,568.18
62035,30164,221,3,29.84,89.5
62036,30164,197,1,63.12,63.12
62037,30165,23,1,582.91,582.91
62038,30166,43,1,1975.71,1975.71
62039,30167,123,1,469.98,469.98
62040,30168,163,1,289.53,289.53
62041,30168,185,1,385.94,385.94
62042,30169,116,1,367.11,367.11
62043,30169,106,3,587.1,1761.3
62044,30170,93,2,473.3,946.6
62045,30170,102,2,945.47,1890.94
62046,30171,168,1,203.3,203.3
62047,30171,159,2,660.64,1321.28
62048,30171,165,1,686.08,686.08
62049,30172,141,2,1146.05,2292.1
62050,30172,134,1,1104.33,1104.33
62051,30173,62,1,82.88,82.88
62052,30173,64,2,337.32,674.63
62053,30173,59,1,164.35,164.35
62054,30173,68,1,206.61,206.61
62055,30174,55,2,228.95,457.9
62056,30174,56,1,237.73,237.73
62057,30174,54,2,72.59,145.18
62058,30175,37,1,1841.44,1841.44
62059,30176,131,1,313.94,313.94
62060,30176,131,2,313.94,627.88
62061,30177,4,1,753.82,753.82
62062,30177,16,1,549.18,549.18
62063,30178,157,1,713.74,713.74
62064,30178,137,2,362.66,725.32
62065,30178,143,1,1314.96,1314.96
62066,30178,158,2,177.32,354.64
62067,30179,16,1,549.18,549.18
62068,30179,2,1,908.03,908.03
62069,30180,209,1,77.56,77.56
62070,30180,224,1,61.44,61.44
62071,30181,21,3,800.25,2400.75
62072,30181,22,1,997.4,997.4
62073,30181,15,1,370.81,370.81
62074,30181,7,2,1024.24,2048.48
62075,30182,68,2,217.48,434.96
62076,30183,178,1,408.24,408.24
62077,30183,174,1,155.74,155.74
62078,30183,172,1,533.43,533.43
62079,30183,183,2,184.85,369.7
62080,30184,129,1,467.84,467.84
62081,30184,114,1,451.5,451.5
62082,30184,121,1,192.41,192.41
62083,30185,60,1,64.56,64.56
62084,30185,74,1,66.82,66.82
62085,30186,147,1,790.73,790.73
62086,30187,45,2,1864.68,3729.36
62087,30187,26,1,745.5,745.5
62088,30187,24,1,1551.69,1551.69
62089,30187,25,1,1422.59,1422.59
62090,30188,181,2,659.79,1319.58
62091,30189,7,2,1024.24,2048.48
62092,30190,194,1,54.45,54.45
62093,30191,204,3,31.03,93.09
62094,30191,221,1,33.15,33.15
62095,30191,198,2,19.14,38.28
62096,30192,121,3,226.36,679.08
62097,30192,111,2,210.22,420.44
62098,30192,125,2,255.96,511.92
62099,30193,111,2,210.22,420.44
62100,30193,128,1,309.22,309.22
62101,30193,127,1,300.2,300.2
62102,30193,114,2,531.18,1062.36
62103,30194,40,1,1246.83,1246.83
62104,30194,43,1,2469.64,2469.64
62105,30194,47,1,2392.7,2392.7
62106,30195,172,1,666.79,666.79
62107,30196,162,1,356.11,356.11
62108,30196,184,3,562.47,1687.41
62109,30196,175,2,188.83,377.66
62110,30197,123,3,469.98,1409.94
62111,30198,141,1,1146.05,1146.05
62112,30198,143,1,1314.96,1314.96
62113,30198,158,2,177.32,354.64
62114,30198,157,1,713.74,713.74
62115,30199,102,1,945.47,945.47
62116,30200,13,1,1074.54,1074.54
62117,30201,69,2,106.62,213.24
62118,30201,51,2,207.02,414.04
62119,30202,192,2,23.17,46.34
62120,30202,206,1,59.97,59.97
62121,30202,203,1,30.44,30.44
62122,30202,208,1,48.63,48.63
62123,30203,148,2,767.77,1535.54
62124,30204,16,1,521.72,521.72
62125,30204,13,2,1020.81,2041.63
62126,30205,10,2,842.35,1684.7
62127,30205,12,2,795.84,1591.68
62128,30205,15,1,370.81,370.81
62129,30205,19,1,453.02,453.02
62130,30206,65,1,331.16,331.16
62131,30207,139,1,1433.9,1433.9
62132,30207,138,2,1035.35,2070.7
62133,30207,141,1,1146.05,1146.05
62134,30208,152,1,786.82,786.82
62135,30208,155,2,459.23,918.46
62136,30208,156,3,824.59,2473.77
62137,30209,103,1,485.25,485.25
62138,30210,190,3,419.58,1258.73
62139,30210,190,1,419.58,419.58
62140,30211,41,1,2343.87,2343.87
62141,30212,1,2,491.88,983.75
62142,30213,72,1,280.65,280.65
62143,30213,62,2,87.24,174.48
62144,30213,65,1,348.59,348.59
62145,30213,55,1,228.95,228.95
62146,30214,39,1,2182.34,2182.34
62147,30215,15,1,370.81,370.81
62148,30216,41,1,2109.48,2109.48
62149,30216,28,3,1499.46,4498.39
62150,30217,118,2,231.73,463.46
62151,30217,117,1,584.2,584.2
62152,30217,108,1,564.41,564.41
62153,30218,196,1,24.12,24.12
62154,30218,210,3,31.71,95.13
62155,30219,122,1,561.79,561.79
62156,30220,83,1,942.21,942.21
62157,30220,88,2,441.01,882.02
62158,30220,91,1,410.57,410.57
62159,30221,16,2,549.18,1098.36
62160,30221,16,2,549.18,1098.36
62161,30222,28,1,1666.07,1666.07
62162,30223,5,1,883.9,883.9
62163,30223,13,1,1074.54,1074.54
62164,30224,224,1,61.44,61.44
62165,30224,201,3,26.77,80.31
62166,30225,55,1,228.95,228.95
62167,30225,65,1,348.59,348.59
62168,30225,66,1,238.21,238.21
62169,30226,66,1,238.21,238.21
62170,30226,67,1,312.75,312.75
62171,30227,1,1,519.2,519.2
62172,30227,16,1,521.72,521.72
62173,30228,64,1,355.07,355.07
62174,30228,64,2,355.07,710.14
62175,30228,73,1,125.2,125.2
62176,30229,74,1,70.34,70.34
62177,30229,73,2,125.2,250.4
62178,30229,50,1,284.09,284.09
62179,30229,50,1,284.09,284.09
62180,30230,115,1,419.74,419.74
62181,30230,123,1,469.98,469.98
62182,30230,120,1,354.71,354.71
62183,30231,121,1,226.36,226.36
62184,30231,113,1,110.83,110.83
62185,30231,119,2,463.27,926.54
62186,30231,116,1,367.11,367.11
62187,30231,127,2,300.2,600.4
62188,30232,135,1,942.24,942.24
62189,30233,207,1,19.17,19.17
62190,30234,139,3,1433.9,4301.7
62191,30234,142,1,1432.92,1432.92
62192,30235,178,1,510.3,510.3
62193,30235,162,2,356.11,712.22
62194,30235,176,2,664.0,1328.0
62195,30236,26,2,784.74,1569.48
62196,30236,30,2,2221.21,4442.42
62197,30237,60,1,67.96,67.96
62198,30238,64,2,355.07,710.14
62199,30238,68,1,217.48,217.48
62200,30239,146,1,959.44,959.44
62201,30239,139,2,1433.9,2867.8
62202,30240,15,2,352.27,704.54
62203,30241,71,2,292.81,585.62
62204,30242,7,1,1024.24,1024.24
62205,30242,22,3,997.4,2992.2
